id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
913,USA,USA-NIST-80053,Rev 5,8.40,IR,IR - Control 40,IR - ضابط 40,The organization shall implement ir controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IR لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
914,USA,USA-NIST-80053,Rev 5,9.40,MA,MA - Control 40,MA - ضابط 40,The organization shall implement ma controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
915,USA,USA-NIST-80053,Rev 5,10.40,MP,MP - Control 40,MP - ضابط 40,The organization shall implement mp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MP لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
916,USA,USA-NIST-80053,Rev 5,11.40,PE,PE - Control 40,PE - ضابط 40,The organization shall implement pe controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PE لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
917,USA,USA-NIST-80053,Rev 5,12.40,PL,PL - Control 40,PL - ضابط 40,The organization shall implement pl controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PL لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
918,USA,USA-NIST-80053,Rev 5,13.40,PM,PM - Control 40,PM - ضابط 40,The organization shall implement pm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PM لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
919,USA,USA-NIST-80053,Rev 5,14.40,PS,PS - Control 40,PS - ضابط 40,The organization shall implement ps controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PS لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
920,USA,USA-NIST-80053,Rev 5,15.40,PT,PT - Control 40,PT - ضابط 40,The organization shall implement pt controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PT لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
921,USA,USA-NIST-80053,Rev 5,16.40,RA,RA - Control 40,RA - ضابط 40,The organization shall implement ra controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط RA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
922,USA,USA-NIST-80053,Rev 5,17.40,SA,SA - Control 40,SA - ضابط 40,The organization shall implement sa controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
923,USA,USA-NIST-80053,Rev 5,18.40,SC,SC - Control 40,SC - ضابط 40,The organization shall implement sc controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SC لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
924,USA,USA-NIST-80053,Rev 5,19.40,SI,SI - Control 40,SI - ضابط 40,The organization shall implement si controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SI لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
925,USA,USA-NIST-80053,Rev 5,20.40,SR,SR - Control 40,SR - ضابط 40,The organization shall implement sr controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SR لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
926,USA,USA-NIST-80053,Rev 5,1.41,AC,AC - Control 41,AC - ضابط 41,The organization shall implement ac controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AC لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
927,USA,USA-NIST-80053,Rev 5,2.41,AT,AT - Control 41,AT - ضابط 41,The organization shall implement at controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AT لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
928,USA,USA-NIST-80053,Rev 5,3.41,AU,AU - Control 41,AU - ضابط 41,The organization shall implement au controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AU لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
929,USA,USA-NIST-80053,Rev 5,4.41,CA,CA - Control 41,CA - ضابط 41,The organization shall implement ca controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
930,USA,USA-NIST-80053,Rev 5,5.41,CM,CM - Control 41,CM - ضابط 41,The organization shall implement cm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CM لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
931,USA,USA-NIST-80053,Rev 5,6.41,CP,CP - Control 41,CP - ضابط 41,The organization shall implement cp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CP لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
932,USA,USA-NIST-80053,Rev 5,7.41,IA,IA - Control 41,IA - ضابط 41,The organization shall implement ia controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
933,USA,USA-NIST-80053,Rev 5,8.41,IR,IR - Control 41,IR - ضابط 41,The organization shall implement ir controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IR لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
934,USA,USA-NIST-80053,Rev 5,9.41,MA,MA - Control 41,MA - ضابط 41,The organization shall implement ma controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
935,USA,USA-NIST-80053,Rev 5,10.41,MP,MP - Control 41,MP - ضابط 41,The organization shall implement mp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MP لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
936,USA,USA-NIST-80053,Rev 5,11.41,PE,PE - Control 41,PE - ضابط 41,The organization shall implement pe controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PE لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
937,USA,USA-NIST-80053,Rev 5,12.41,PL,PL - Control 41,PL - ضابط 41,The organization shall implement pl controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PL لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
938,USA,USA-NIST-80053,Rev 5,13.41,PM,PM - Control 41,PM - ضابط 41,The organization shall implement pm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PM لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
939,USA,USA-NIST-80053,Rev 5,14.41,PS,PS - Control 41,PS - ضابط 41,The organization shall implement ps controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PS لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
940,USA,USA-NIST-80053,Rev 5,15.41,PT,PT - Control 41,PT - ضابط 41,The organization shall implement pt controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PT لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
941,USA,USA-NIST-80053,Rev 5,16.41,RA,RA - Control 41,RA - ضابط 41,The organization shall implement ra controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط RA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
942,USA,USA-NIST-80053,Rev 5,17.41,SA,SA - Control 41,SA - ضابط 41,The organization shall implement sa controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
943,USA,USA-NIST-80053,Rev 5,18.41,SC,SC - Control 41,SC - ضابط 41,The organization shall implement sc controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SC لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
944,USA,USA-NIST-80053,Rev 5,19.41,SI,SI - Control 41,SI - ضابط 41,The organization shall implement si controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SI لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
945,USA,USA-NIST-80053,Rev 5,20.41,SR,SR - Control 41,SR - ضابط 41,The organization shall implement sr controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SR لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
946,USA,USA-NIST-80053,Rev 5,1.42,AC,AC - Control 42,AC - ضابط 42,The organization shall implement ac controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AC لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
947,USA,USA-NIST-80053,Rev 5,2.42,AT,AT - Control 42,AT - ضابط 42,The organization shall implement at controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AT لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
948,USA,USA-NIST-80053,Rev 5,3.42,AU,AU - Control 42,AU - ضابط 42,The organization shall implement au controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AU لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
949,USA,USA-NIST-80053,Rev 5,4.42,CA,CA - Control 42,CA - ضابط 42,The organization shall implement ca controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
950,USA,USA-NIST-80053,Rev 5,5.42,CM,CM - Control 42,CM - ضابط 42,The organization shall implement cm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CM لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
951,USA,USA-NIST-80053,Rev 5,6.42,CP,CP - Control 42,CP - ضابط 42,The organization shall implement cp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CP لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
952,USA,USA-NIST-80053,Rev 5,7.42,IA,IA - Control 42,IA - ضابط 42,The organization shall implement ia controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
953,USA,USA-NIST-80053,Rev 5,8.42,IR,IR - Control 42,IR - ضابط 42,The organization shall implement ir controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IR لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
954,USA,USA-NIST-80053,Rev 5,9.42,MA,MA - Control 42,MA - ضابط 42,The organization shall implement ma controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
955,USA,USA-NIST-80053,Rev 5,10.42,MP,MP - Control 42,MP - ضابط 42,The organization shall implement mp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MP لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
956,USA,USA-NIST-80053,Rev 5,11.42,PE,PE - Control 42,PE - ضابط 42,The organization shall implement pe controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PE لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
957,USA,USA-NIST-80053,Rev 5,12.42,PL,PL - Control 42,PL - ضابط 42,The organization shall implement pl controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PL لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
958,USA,USA-NIST-80053,Rev 5,13.42,PM,PM - Control 42,PM - ضابط 42,The organization shall implement pm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PM لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
959,USA,USA-NIST-80053,Rev 5,14.42,PS,PS - Control 42,PS - ضابط 42,The organization shall implement ps controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PS لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
960,USA,USA-NIST-80053,Rev 5,15.42,PT,PT - Control 42,PT - ضابط 42,The organization shall implement pt controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PT لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
961,USA,USA-NIST-80053,Rev 5,16.42,RA,RA - Control 42,RA - ضابط 42,The organization shall implement ra controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط RA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
962,USA,USA-NIST-80053,Rev 5,17.42,SA,SA - Control 42,SA - ضابط 42,The organization shall implement sa controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
963,USA,USA-NIST-80053,Rev 5,18.42,SC,SC - Control 42,SC - ضابط 42,The organization shall implement sc controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SC لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
964,USA,USA-NIST-80053,Rev 5,19.42,SI,SI - Control 42,SI - ضابط 42,The organization shall implement si controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SI لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
965,USA,USA-NIST-80053,Rev 5,20.42,SR,SR - Control 42,SR - ضابط 42,The organization shall implement sr controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SR لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
966,USA,USA-NIST-80053,Rev 5,1.43,AC,AC - Control 43,AC - ضابط 43,The organization shall implement ac controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AC لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
967,USA,USA-NIST-80053,Rev 5,2.43,AT,AT - Control 43,AT - ضابط 43,The organization shall implement at controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AT لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
968,USA,USA-NIST-80053,Rev 5,3.43,AU,AU - Control 43,AU - ضابط 43,The organization shall implement au controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AU لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
969,USA,USA-NIST-80053,Rev 5,4.43,CA,CA - Control 43,CA - ضابط 43,The organization shall implement ca controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
970,USA,USA-NIST-80053,Rev 5,5.43,CM,CM - Control 43,CM - ضابط 43,The organization shall implement cm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CM لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
971,USA,USA-NIST-80053,Rev 5,6.43,CP,CP - Control 43,CP - ضابط 43,The organization shall implement cp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط CP لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
972,USA,USA-NIST-80053,Rev 5,7.43,IA,IA - Control 43,IA - ضابط 43,The organization shall implement ia controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
973,USA,USA-NIST-80053,Rev 5,8.43,IR,IR - Control 43,IR - ضابط 43,The organization shall implement ir controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط IR لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
974,USA,USA-NIST-80053,Rev 5,9.43,MA,MA - Control 43,MA - ضابط 43,The organization shall implement ma controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MA لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
975,USA,USA-NIST-80053,Rev 5,10.43,MP,MP - Control 43,MP - ضابط 43,The organization shall implement mp controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط MP لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
976,USA,USA-NIST-80053,Rev 5,11.43,PE,PE - Control 43,PE - ضابط 43,The organization shall implement pe controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PE لضمان الامتثال لمتطلبات ضوابط أمنية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
977,USA,USA-NIST-80053,Rev 5,12.43,PL,PL - Control 43,PL - ضابط 43,The organization shall implement pl controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PL لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
978,USA,USA-NIST-80053,Rev 5,13.43,PM,PM - Control 43,PM - ضابط 43,The organization shall implement pm controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PM لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
979,USA,USA-NIST-80053,Rev 5,14.43,PS,PS - Control 43,PS - ضابط 43,The organization shall implement ps controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PS لضمان الامتثال لمتطلبات ضوابط أمنية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
980,USA,USA-NIST-80053,Rev 5,15.43,PT,PT - Control 43,PT - ضابط 43,The organization shall implement pt controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط PT لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
981,USA,USA-NIST-80053,Rev 5,16.43,RA,RA - Control 43,RA - ضابط 43,The organization shall implement ra controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط RA لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
982,USA,USA-NIST-80053,Rev 5,17.43,SA,SA - Control 43,SA - ضابط 43,The organization shall implement sa controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SA لضمان الامتثال لمتطلبات ضوابط أمنية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
983,USA,USA-NIST-80053,Rev 5,18.43,SC,SC - Control 43,SC - ضابط 43,The organization shall implement sc controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SC لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
984,USA,USA-NIST-80053,Rev 5,19.43,SI,SI - Control 43,SI - ضابط 43,The organization shall implement si controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SI لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
985,USA,USA-NIST-80053,Rev 5,20.43,SR,SR - Control 43,SR - ضابط 43,The organization shall implement sr controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط SR لضمان الامتثال لمتطلبات ضوابط أمنية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
986,USA,USA-NIST-80053,Rev 5,1.44,AC,AC - Control 44,AC - ضابط 44,The organization shall implement ac controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AC لضمان الامتثال لمتطلبات ضوابط أمنية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
987,USA,USA-NIST-80053,Rev 5,2.44,AT,AT - Control 44,AT - ضابط 44,The organization shall implement at controls to ensure compliance with NIST SP 800-53 Rev 5 requirements.,يجب على المنظمة تطبيق ضوابط AT لضمان الامتثال لمتطلبات ضوابط أمنية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
